,20091231,20100129,20100226,20100331,20100430,20100531,20100630,20100730,20100831,20100930,20101029,20101130,20101231,20110131,20110228,20110331,20110429,20110531,20110630,20110729,20110831,20110930,20111031,20111130,20111230,20120131,20120229,20120330,20120427,20120531,20120629,20120731,20120831,20120928,20121031,20121130,20121231,20130131,20130228,20130329,20130426,20130531,20130628,20130731,20130830,20130930,20131031,20131129,20131231,20140130,20140228,20140331,20140430,20140530,20140630,20140731,20140829,20140930,20141031,20141128,20141231,20150130,20150227,20150331,20150430,20150529,20150630,20150731,20150831,20150930,20151030,20151130,20151231,20160129,20160229,20160331,20160429,20160531,20160630,20160729,20160831,20160930,20161031,20161130,20161230,20170126,20170228,20170331,20170428,20170531,20170630,20170731,20170831,20170929,20171031,20171130,20171229,20180131,20180228,20180330,20180427,20180531,20180629,20180731,20180831,20180928,20181031,20181130,20181228,20190131_x,20190228_x,20190329_x,20190430_x,20190531_x,20190628_x,20190731_x,20190830_x,20190930_x,20191031_x,20191129_x,20191231_x,20200123_x,20200228_x,20200331_x,20200430_x,20190131_y,20190228_y,20190329_y,20190430_y,20190531_y,20190628_y,20190731_y,20190830_y,20190930_y,20191031_y,20191129_y,20191231_y,20200123_y,20200228_y,20200331_y,20200430_y,20200508
002005.SZ,3740867.28,3740867.28,3740867.28,3740867.28,21943800.0,21943800.0,21943800.0,21943800.0,21943800.0,21943800.0,18271945.56,18271945.56,18271945.56,18271945.56,18271945.56,18271945.56,18271945.56,43558661.7,43558661.7,43558661.7,43558661.7,43558661.7,17994745.65,17994745.65,17994745.65,17994745.65,17994745.65,17994745.65,39084002.11,39084002.11,39084002.11,39084002.11,39084002.11,,,,,,,,,158431532.6,158431532.6,158431532.6,158431532.6,94038254.66,94038254.66,94038254.66,94038254.66,94038254.66,94038254.66,94038254.66,300580312.3,300580312.3,300580312.3,300580312.3,300580312.3,127311150.0,127311150.0,127311150.0,127311150.0,127311150.0,127311150.0,127311150.0,308835445.5,308835445.5,308835445.5,308835445.5,308835445.5,130451610.1,130451610.1,130451610.1,130451610.1,130451610.1,130451610.1,130451610.1,295534462.9,295534462.9,295534462.9,295534462.9,295534462.9,295534462.9,105694369.7,105694369.7,105694369.7,105694369.7,105694369.7,105694369.7,257512649.9,257512649.9,257512649.9,257512649.9,257512649.9,100594629.0,100594629.0,100594629.0,100594629.0,100594629.0,100594629.0,100594629.0,253146740.2,253146740.2,253146740.2,253146740.2,253146740.2,108836145.6,108836145.6,108836145.6,108836145.6,108836145.6,108836145.6,108836145.6,231667848.4,231667848.4,231667848.4,231667848.4,231667848.4,39024754.02,39024754.02,39024754.02,39024754.02,39024754.02,39024754.02,39024754.02,128818292.1,,,,,,,,,,,,,,,,,
002006.SZ,,,,,,,,,,,,,,,,,,20523942.84,20523942.84,20523942.84,20523942.84,20523942.84,11019636.93,11019636.93,11019636.93,11019636.93,11019636.93,11019636.93,48581675.23,48581675.23,48581675.23,48581675.23,48581675.23,26376059.37,26376059.37,26376059.37,26376059.37,26376059.37,26376059.37,26376059.37,26376059.37,52431732.2,52431732.2,52431732.2,52431732.2,19057302.76,19057302.76,19057302.76,19057302.76,19057302.76,19057302.76,19057302.76,41388416.39,41388416.39,41388416.39,41388416.39,41388416.39,19729321.31,19729321.31,19729321.31,19729321.31,19729321.31,19729321.31,19729321.31,35097585.83,35097585.83,35097585.83,35097585.83,35097585.83,9506953.5,9506953.5,9506953.5,9506953.5,9506953.5,9506953.5,9506953.5,23091575.02,23091575.02,23091575.02,23091575.02,23091575.02,23091575.02,8860677.63,8860677.63,8860677.63,8860677.63,8860677.63,8860677.63,26803067.95,26803067.95,26803067.95,26803067.95,26803067.95,19388384.15,19388384.15,19388384.15,19388384.15,19388384.15,19388384.15,19388384.15,36742172.89,36742172.89,36742172.89,36742172.89,36742172.89,26542541.45,26542541.45,26542541.45,26542541.45,26542541.45,26542541.45,26542541.45,46315523.69,46315523.69,46315523.69,46315523.69,46315523.69,19553887.7,19553887.7,19553887.7,19553887.7,19553887.7,19553887.7,19553887.7,46043236.77,,,,,,,,,,,,,,,,,
002007.SZ,,,,,40625700.0,40625700.0,40625700.0,40625700.0,40625700.0,40625700.0,,,,,,,,56137691.7,56137691.7,56137691.7,56137691.7,56137691.7,,,,,,,44203880.06,44203880.06,44203880.06,44203880.06,44203880.06,19224608.56,19224608.56,19224608.56,19224608.56,19224608.56,19224608.56,19224608.56,19224608.56,63800235.45,63800235.45,63800235.45,63800235.45,25774208.57,25774208.57,25774208.57,25774208.57,25774208.57,25774208.57,25774208.57,59813849.07,59813849.07,59813849.07,59813849.07,59813849.07,29244273.33,29244273.33,29244273.33,29244273.33,29244273.33,29244273.33,29244273.33,56079497.92,56079497.92,56079497.92,56079497.92,56079497.92,35661963.57,35661963.57,35661963.57,35661963.57,35661963.57,35661963.57,35661963.57,69433205.53,69433205.53,69433205.53,69433205.53,69433205.53,69433205.53,41808385.38,41808385.38,41808385.38,41808385.38,41808385.38,41808385.38,98640362.84,98640362.84,98640362.84,98640362.84,98640362.84,52366498.42,52366498.42,52366498.42,52366498.42,52366498.42,52366498.42,52366498.42,130667589.7,130667589.7,130667589.7,130667589.7,130667589.7,52712127.38,52712127.38,52712127.38,52712127.38,52712127.38,52712127.38,52712127.38,154715399.0,154715399.0,154715399.0,154715399.0,154715399.0,68200176.86,68200176.86,68200176.86,68200176.86,68200176.86,68200176.86,68200176.86,148075620.1,,,,,,,,,,,,,,,,,
002008.SZ,34894164.12,34894164.12,34894164.12,34894164.12,128172800.0,128172800.0,128172800.0,128172800.0,128172800.0,128172800.0,66712206.59,66712206.59,66712206.59,66712206.59,66712206.59,66712206.59,66712206.59,158843400.0,158843400.0,158843400.0,158843400.0,158843400.0,73337467.47,73337467.47,73337467.47,73337467.47,73337467.47,73337467.47,187705200.0,187705200.0,187705200.0,187705200.0,187705200.0,,,,,,,,,226890000.0,226890000.0,226890000.0,226890000.0,125666296.2,125666296.2,125666296.2,125666296.2,125666296.2,125666296.2,125666296.2,300090000.0,300090000.0,300090000.0,300090000.0,300090000.0,143282765.4,143282765.4,143282765.4,143282765.4,143282765.4,143282765.4,143282765.4,373717500.0,373717500.0,373717500.0,373717500.0,373717500.0,143215742.8,143215742.8,143215742.8,143215742.8,143215742.8,143215742.8,143215742.8,427800919.7,427800919.7,427800919.7,427800919.7,427800919.7,427800919.7,195332096.7,195332096.7,195332096.7,195332096.7,195332096.7,195332096.7,585333909.0,585333909.0,585333909.0,585333909.0,585333909.0,297591830.5,297591830.5,297591830.5,297591830.5,297591830.5,297591830.5,297591830.5,850285289.8,850285289.8,850285289.8,850285289.8,850285289.8,402646385.6,402646385.6,402646385.6,402646385.6,402646385.6,402646385.6,402646385.6,992986817.7,992986817.7,992986817.7,992986817.7,992986817.7,398718639.9,398718639.9,398718639.9,398718639.9,398718639.9,398718639.9,398718639.9,1047141433.0,,,,,,,,,,,,,,,,,
002009.SZ,,,,,3210000.0,3210000.0,3210000.0,3210000.0,3210000.0,3210000.0,,,,,,,,9170000.0,9170000.0,9170000.0,9170000.0,9170000.0,7891422.97,7891422.97,7891422.97,7891422.97,7891422.97,7891422.97,12887959.47,12887959.47,12887959.47,12887959.47,12887959.47,15920000.0,15920000.0,15920000.0,15920000.0,15920000.0,15920000.0,15920000.0,15920000.0,42420000.0,42420000.0,42420000.0,42420000.0,15000400.0,15000400.0,15000400.0,15000400.0,15000400.0,15000400.0,15000400.0,53830000.0,53830000.0,53830000.0,53830000.0,53830000.0,32943089.64,32943089.64,32943089.64,32943089.64,32943089.64,32943089.64,32943089.64,56870000.0,56870000.0,56870000.0,56870000.0,56870000.0,28857691.37,28857691.37,28857691.37,28857691.37,28857691.37,28857691.37,28857691.37,52554235.45,52554235.45,52554235.45,52554235.45,52554235.45,52554235.45,27207462.82,27207462.82,27207462.82,27207462.82,27207462.82,27207462.82,81725409.08,81725409.08,81725409.08,81725409.08,81725409.08,22171792.62,22171792.62,22171792.62,22171792.62,22171792.62,22171792.62,22171792.62,92023942.15,92023942.15,92023942.15,92023942.15,92023942.15,48415587.27,48415587.27,48415587.27,48415587.27,48415587.27,48415587.27,48415587.27,135940380.9,135940380.9,135940380.9,135940380.9,135940380.9,57534799.7,57534799.7,57534799.7,57534799.7,57534799.7,57534799.7,57534799.7,142305065.5,,,,,,,,,,,,,,,,,
002010.SZ,,,,,36955000.0,36955000.0,36955000.0,36955000.0,36955000.0,36955000.0,,,,,,,,55890423.02,55890423.02,55890423.02,55890423.02,55890423.02,34296941.34,34296941.34,34296941.34,34296941.34,34296941.34,34296941.34,79552709.12,79552709.12,79552709.12,79552709.12,79552709.12,5851643.27,5851643.27,5851643.27,5851643.27,5851643.27,5851643.27,5851643.27,5851643.27,92840230.12,92840230.12,92840230.12,92840230.12,52292044.71,52292044.71,52292044.71,52292044.71,52292044.71,52292044.71,52292044.71,130640381.2,130640381.2,130640381.2,130640381.2,130640381.2,66026224.7,66026224.7,66026224.7,66026224.7,66026224.7,66026224.7,66026224.7,158608861.2,158608861.2,158608861.2,158608861.2,158608861.2,70916238.93,70916238.93,70916238.93,70916238.93,70916238.93,70916238.93,70916238.93,144424483.4,144424483.4,144424483.4,144424483.4,144424483.4,144424483.4,63217184.26,63217184.26,63217184.26,63217184.26,63217184.26,63217184.26,151732486.0,151732486.0,151732486.0,151732486.0,151732486.0,87770271.31,87770271.31,87770271.31,87770271.31,87770271.31,87770271.31,87770271.31,227813060.1,227813060.1,227813060.1,227813060.1,227813060.1,5404524.24,5404524.24,5404524.24,5404524.24,5404524.24,5404524.24,5404524.24,297167688.1,297167688.1,297167688.1,297167688.1,297167688.1,162290687.0,162290687.0,162290687.0,162290687.0,162290687.0,162290687.0,162290687.0,338323680.4,,,,,,,,,,,,,,,,,
002011.SZ,2104764.21,2104764.21,2104764.21,2104764.21,53313100.0,53313100.0,53313100.0,53313100.0,53313100.0,53313100.0,,,,,,,,105538921.9,105538921.9,105538921.9,105538921.9,105538921.9,62482813.36,62482813.36,62482813.36,62482813.36,62482813.36,62482813.36,186780753.0,186780753.0,186780753.0,186780753.0,186780753.0,76110267.29,76110267.29,76110267.29,76110267.29,76110267.29,76110267.29,76110267.29,76110267.29,194922125.5,194922125.5,194922125.5,194922125.5,77131171.2,77131171.2,77131171.2,77131171.2,77131171.2,77131171.2,77131171.2,144212394.5,144212394.5,144212394.5,144212394.5,144212394.5,76047357.66,76047357.66,76047357.66,76047357.66,76047357.66,76047357.66,76047357.66,151385439.3,151385439.3,151385439.3,151385439.3,151385439.3,70939864.22,70939864.22,70939864.22,70939864.22,70939864.22,70939864.22,70939864.22,211626006.1,211626006.1,211626006.1,211626006.1,211626006.1,211626006.1,77817429.23,77817429.23,77817429.23,77817429.23,77817429.23,77817429.23,218745143.5,218745143.5,218745143.5,218745143.5,218745143.5,112451104.1,112451104.1,112451104.1,112451104.1,112451104.1,112451104.1,112451104.1,265785269.5,265785269.5,265785269.5,265785269.5,265785269.5,141398068.0,141398068.0,141398068.0,141398068.0,141398068.0,141398068.0,141398068.0,348311445.1,348311445.1,348311445.1,348311445.1,348311445.1,135385956.2,135385956.2,135385956.2,135385956.2,135385956.2,135385956.2,135385956.2,379806095.7,,,,,,,,,,,,,,,,,
002012.SZ,,,,,,,,,,,,,,,,,,27220411.06,27220411.06,27220411.06,27220411.06,27220411.06,17398826.38,17398826.38,17398826.38,17398826.38,17398826.38,17398826.38,44193583.43,44193583.43,44193583.43,44193583.43,44193583.43,26302412.98,26302412.98,26302412.98,26302412.98,26302412.98,26302412.98,26302412.98,26302412.98,46600164.96,46600164.96,46600164.96,46600164.96,25235666.88,25235666.88,25235666.88,25235666.88,25235666.88,25235666.88,25235666.88,47875891.6,47875891.6,47875891.6,47875891.6,47875891.6,22000177.25,22000177.25,22000177.25,22000177.25,22000177.25,22000177.25,22000177.25,53749954.63,53749954.63,53749954.63,53749954.63,53749954.63,32859035.66,32859035.66,32859035.66,32859035.66,32859035.66,32859035.66,32859035.66,68018884.5,68018884.5,68018884.5,68018884.5,68018884.5,68018884.5,35669977.32,35669977.32,35669977.32,35669977.32,35669977.32,35669977.32,72308986.68,72308986.68,72308986.68,72308986.68,72308986.68,30579751.66,30579751.66,30579751.66,30579751.66,30579751.66,30579751.66,30579751.66,70603955.85,70603955.85,70603955.85,70603955.85,70603955.85,31544239.01,31544239.01,31544239.01,31544239.01,31544239.01,31544239.01,31544239.01,78865555.56,78865555.56,78865555.56,78865555.56,78865555.56,38665307.03,38665307.03,38665307.03,38665307.03,38665307.03,38665307.03,38665307.03,80148839.57,,,,,,,,,,,,,,,,,
002013.SZ,,,,,12474400.0,12474400.0,12474400.0,12474400.0,12474400.0,12474400.0,,,,,,,,29174200.0,29174200.0,29174200.0,29174200.0,29174200.0,13453185.35,13453185.35,13453185.35,13453185.35,13453185.35,13453185.35,24504700.0,24504700.0,24504700.0,24504700.0,24504700.0,10631751.13,10631751.13,10631751.13,10631751.13,10631751.13,10631751.13,10631751.13,10631751.13,182289000.0,182289000.0,182289000.0,182289000.0,74620170.27,74620170.27,74620170.27,74620170.27,74620170.27,74620170.27,74620170.27,189811128.7,189811128.7,189811128.7,189811128.7,189811128.7,90284947.06,90284947.06,90284947.06,90284947.06,90284947.06,90284947.06,90284947.06,217481902.2,217481902.2,217481902.2,217481902.2,217481902.2,82799673.82,82799673.82,82799673.82,82799673.82,82799673.82,82799673.82,82799673.82,231393284.1,231393284.1,231393284.1,231393284.1,231393284.1,231393284.1,101025014.0,101025014.0,101025014.0,101025014.0,101025014.0,101025014.0,307968628.2,307968628.2,307968628.2,307968628.2,307968628.2,150904060.3,150904060.3,150904060.3,150904060.3,150904060.3,150904060.3,150904060.3,348558548.8,348558548.8,348558548.8,348558548.8,348558548.8,146403425.3,146403425.3,146403425.3,146403425.3,146403425.3,146403425.3,146403425.3,1122907792.0,1122907792.0,1122907792.0,1122907792.0,1122907792.0,193568286.9,193568286.9,193568286.9,193568286.9,193568286.9,193568286.9,193568286.9,1134646089.0,,,,,,,,,,,,,,,,,
002014.SZ,,,,,52338500.0,52338500.0,52338500.0,52338500.0,52338500.0,52338500.0,,,,,,,,45825600.0,45825600.0,45825600.0,45825600.0,45825600.0,3928066.02,3928066.02,3928066.02,3928066.02,3928066.02,3928066.02,57710400.0,57710400.0,57710400.0,57710400.0,57710400.0,4148637.29,4148637.29,4148637.29,4148637.29,4148637.29,4148637.29,4148637.29,4148637.29,65115300.0,65115300.0,65115300.0,65115300.0,40831999.76,40831999.76,40831999.76,40831999.76,40831999.76,40831999.76,40831999.76,71955000.0,71955000.0,71955000.0,71955000.0,71955000.0,43474871.92,43474871.92,43474871.92,43474871.92,43474871.92,43474871.92,43474871.92,85013800.0,85013800.0,85013800.0,85013800.0,85013800.0,43304633.72,43304633.72,43304633.72,43304633.72,43304633.72,43304633.72,43304633.72,91666975.81,91666975.81,91666975.81,91666975.81,91666975.81,91666975.81,43696458.88,43696458.88,43696458.88,43696458.88,43696458.88,43696458.88,98702300.0,98702300.0,98702300.0,98702300.0,98702300.0,57037081.29,57037081.29,57037081.29,57037081.29,57037081.29,57037081.29,57037081.29,102828419.7,102828419.7,102828419.7,102828419.7,102828419.7,49849981.15,49849981.15,49849981.15,49849981.15,49849981.15,49849981.15,49849981.15,99584593.24,99584593.24,99584593.24,99584593.24,99584593.24,50837215.16,50837215.16,50837215.16,50837215.16,50837215.16,50837215.16,50837215.16,105495609.2,,,,,,,,,,,,,,,,,
002015.SZ,,,,,49712200.0,49712200.0,49712200.0,49712200.0,49712200.0,49712200.0,,,,,,,,19440300.0,19440300.0,19440300.0,19440300.0,19440300.0,,,,,,,67924500.0,67924500.0,67924500.0,67924500.0,67924500.0,19433000.0,19433000.0,19433000.0,19433000.0,19433000.0,19433000.0,19433000.0,19433000.0,52401668.2,52401668.2,52401668.2,52401668.2,19803440.96,19803440.96,19803440.96,19803440.96,19803440.96,19803440.96,19803440.96,5757257.56,5757257.56,5757257.56,5757257.56,5757257.56,77980.0,77980.0,77980.0,77980.0,77980.0,77980.0,77980.0,2341001.0,2341001.0,2341001.0,2341001.0,2341001.0,59088.0,59088.0,59088.0,59088.0,59088.0,59088.0,59088.0,269571.0,269571.0,269571.0,269571.0,269571.0,269571.0,0.0,0.0,0.0,0.0,0.0,0.0,697345.0,697345.0,697345.0,697345.0,697345.0,157814.15,157814.15,157814.15,157814.15,157814.15,157814.15,157814.15,818110.54,818110.54,818110.54,818110.54,818110.54,56660.36,56660.36,56660.36,56660.36,56660.36,56660.36,56660.36,258170.73,258170.73,258170.73,258170.73,258170.73,1152994.45,1152994.45,1152994.45,1152994.45,1152994.45,1152994.45,1152994.45,3080493.95,,,,,,,,,,,,,,,,,
002016.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002017.SZ,16660000.0,16660000.0,16660000.0,16660000.0,38400000.0,38400000.0,38400000.0,38400000.0,38400000.0,38400000.0,6085790.01,6085790.01,6085790.01,6085790.01,6085790.01,6085790.01,6085790.01,50470000.0,50470000.0,50470000.0,50470000.0,50470000.0,29610000.0,29610000.0,29610000.0,29610000.0,29610000.0,29610000.0,64436442.03,64436442.03,64436442.03,64436442.03,64436442.03,31001986.59,31001986.59,31001986.59,31001986.59,31001986.59,31001986.59,31001986.59,31001986.59,18070000.0,18070000.0,18070000.0,18070000.0,47519679.73,47519679.73,47519679.73,47519679.73,47519679.73,47519679.73,47519679.73,93834333.83,93834333.83,93834333.83,93834333.83,93834333.83,56778550.0,56778550.0,56778550.0,56778550.0,56778550.0,56778550.0,56778550.0,91503547.12,91503547.12,91503547.12,91503547.12,91503547.12,46324083.62,46324083.62,46324083.62,46324083.62,46324083.62,46324083.62,46324083.62,114945551.6,114945551.6,114945551.6,114945551.6,114945551.6,114945551.6,54263870.29,54263870.29,54263870.29,54263870.29,54263870.29,54263870.29,126864036.4,126864036.4,126864036.4,126864036.4,126864036.4,57251731.63,57251731.63,57251731.63,57251731.63,57251731.63,57251731.63,57251731.63,118984934.2,118984934.2,118984934.2,118984934.2,118984934.2,54647966.21,54647966.21,54647966.21,54647966.21,54647966.21,54647966.21,54647966.21,109576758.7,109576758.7,109576758.7,109576758.7,109576758.7,45938844.72,45938844.72,45938844.72,45938844.72,45938844.72,45938844.72,45938844.72,102657780.3,,,,,,,,,,,,,,,,,
002019.SZ,,,,,16204000.0,16204000.0,16204000.0,16204000.0,16204000.0,16204000.0,,,,,,,,27931600.0,27931600.0,27931600.0,27931600.0,27931600.0,14927306.92,14927306.92,14927306.92,14927306.92,14927306.92,14927306.92,41233600.0,41233600.0,41233600.0,41233600.0,41233600.0,6623694.37,6623694.37,6623694.37,6623694.37,6623694.37,6623694.37,6623694.37,6623694.37,19259645.43,19259645.43,19259645.43,19259645.43,7398346.78,7398346.78,7398346.78,7398346.78,7398346.78,7398346.78,7398346.78,18092300.93,18092300.93,18092300.93,18092300.93,18092300.93,22147081.8,22147081.8,22147081.8,22147081.8,22147081.8,22147081.8,22147081.8,20328283.17,20328283.17,20328283.17,20328283.17,20328283.17,17352782.67,17352782.67,17352782.67,17352782.67,17352782.67,17352782.67,17352782.67,41243906.11,41243906.11,41243906.11,41243906.11,41243906.11,41243906.11,13236971.41,13236971.41,13236971.41,13236971.41,13236971.41,13236971.41,270564485.0,270564485.0,270564485.0,270564485.0,270564485.0,88740021.24,88740021.24,88740021.24,88740021.24,88740021.24,88740021.24,88740021.24,445204009.0,445204009.0,445204009.0,445204009.0,445204009.0,202254471.3,202254471.3,202254471.3,202254471.3,202254471.3,202254471.3,202254471.3,620475250.8,620475250.8,620475250.8,620475250.8,620475250.8,174938596.2,174938596.2,174938596.2,174938596.2,174938596.2,174938596.2,174938596.2,497617305.6,,,,,,,,,,,,,,,,,
002020.SZ,6046466.15,6046466.15,6046466.15,6046466.15,11630900.0,11630900.0,11630900.0,11630900.0,11630900.0,11630900.0,6357076.72,6357076.72,6357076.72,6357076.72,6357076.72,6357076.72,6357076.72,14919200.0,14919200.0,14919200.0,14919200.0,14919200.0,7092507.05,7092507.05,7092507.05,7092507.05,7092507.05,7092507.05,16054600.0,16054600.0,16054600.0,16054600.0,16054600.0,10310566.13,10310566.13,10310566.13,10310566.13,10310566.13,10310566.13,10310566.13,10310566.13,37772185.57,37772185.57,37772185.57,37772185.57,16885039.23,16885039.23,16885039.23,16885039.23,16885039.23,16885039.23,16885039.23,42796503.93,42796503.93,42796503.93,42796503.93,42796503.93,21480562.51,21480562.51,21480562.51,21480562.51,21480562.51,21480562.51,21480562.51,53830514.44,53830514.44,53830514.44,53830514.44,53830514.44,31752641.27,31752641.27,31752641.27,31752641.27,31752641.27,31752641.27,31752641.27,74424617.86,74424617.86,74424617.86,74424617.86,74424617.86,74424617.86,47955519.27,47955519.27,47955519.27,47955519.27,47955519.27,47955519.27,110313461.1,110313461.1,110313461.1,110313461.1,110313461.1,77015510.39,77015510.39,77015510.39,77015510.39,77015510.39,77015510.39,77015510.39,164300836.3,164300836.3,164300836.3,164300836.3,164300836.3,126376772.2,126376772.2,126376772.2,126376772.2,126376772.2,126376772.2,126376772.2,242018851.2,242018851.2,242018851.2,242018851.2,242018851.2,139527350.5,139527350.5,139527350.5,139527350.5,139527350.5,139527350.5,139527350.5,254103870.7,,,,,,,,,,,,,,,,,
002021.SZ,,,,,20980555.77,20980555.77,20980555.77,20980555.77,20980555.77,20980555.77,,,,,,,,25998299.94,25998299.94,25998299.94,25998299.94,25998299.94,,,,,,,41916971.4,41916971.4,41916971.4,41916971.4,41916971.4,,,,,,,,,45100802.18,45100802.18,45100802.18,45100802.18,15357906.6,15357906.6,15357906.6,15357906.6,15357906.6,15357906.6,15357906.6,39634831.03,39634831.03,39634831.03,39634831.03,39634831.03,15936684.12,15936684.12,15936684.12,15936684.12,15936684.12,15936684.12,15936684.12,26051822.43,26051822.43,26051822.43,26051822.43,26051822.43,3367982.32,3367982.32,3367982.32,3367982.32,3367982.32,3367982.32,3367982.32,25706554.09,25706554.09,25706554.09,25706554.09,25706554.09,25706554.09,2820527.88,2820527.88,2820527.88,2820527.88,2820527.88,2820527.88,18792703.97,18792703.97,18792703.97,18792703.97,18792703.97,9902692.97,9902692.97,9902692.97,9902692.97,9902692.97,9902692.97,9902692.97,31170309.41,31170309.41,31170309.41,31170309.41,31170309.41,12513049.5,12513049.5,12513049.5,12513049.5,12513049.5,12513049.5,12513049.5,40847287.42,40847287.42,40847287.42,40847287.42,40847287.42,17839339.96,17839339.96,17839339.96,17839339.96,17839339.96,17839339.96,17839339.96,26860989.48,,,,,,,,,,,,,,,,,
002022.SZ,1802252.41,1802252.41,1802252.41,1802252.41,21048250.17,21048250.17,21048250.17,21048250.17,21048250.17,21048250.17,2022478.24,2022478.24,2022478.24,2022478.24,2022478.24,2022478.24,2022478.24,22780905.75,22780905.75,22780905.75,22780905.75,22780905.75,4723495.49,4723495.49,4723495.49,4723495.49,4723495.49,4723495.49,29174242.57,29174242.57,29174242.57,29174242.57,29174242.57,3678797.9,3678797.9,3678797.9,3678797.9,3678797.9,3678797.9,3678797.9,3678797.9,39416264.27,39416264.27,39416264.27,39416264.27,19789591.89,19789591.89,19789591.89,19789591.89,19789591.89,19789591.89,19789591.89,43988066.71,43988066.71,43988066.71,43988066.71,43988066.71,24494357.66,24494357.66,24494357.66,24494357.66,24494357.66,24494357.66,24494357.66,53366735.49,53366735.49,53366735.49,53366735.49,53366735.49,28629812.76,28629812.76,28629812.76,28629812.76,28629812.76,28629812.76,28629812.76,61773678.49,61773678.49,61773678.49,61773678.49,61773678.49,61773678.49,35735231.2,35735231.2,35735231.2,35735231.2,35735231.2,35735231.2,70254273.85,70254273.85,70254273.85,70254273.85,70254273.85,35307168.37,35307168.37,35307168.37,35307168.37,35307168.37,35307168.37,35307168.37,68530854.64,68530854.64,68530854.64,68530854.64,68530854.64,32502872.32,32502872.32,32502872.32,32502872.32,32502872.32,32502872.32,32502872.32,90091137.63,90091137.63,90091137.63,90091137.63,90091137.63,20119092.31,20119092.31,20119092.31,20119092.31,20119092.31,20119092.31,20119092.31,124052090.2,,,,,,,,,,,,,,,,,
002023.SZ,,,,,3267135.77,3267135.77,3267135.77,3267135.77,3267135.77,3267135.77,276161.15,276161.15,276161.15,276161.15,276161.15,276161.15,276161.15,14920121.67,14920121.67,14920121.67,14920121.67,14920121.67,394201.98,394201.98,394201.98,394201.98,394201.98,394201.98,14669900.0,14669900.0,14669900.0,14669900.0,14669900.0,1101806.77,1101806.77,1101806.77,1101806.77,1101806.77,1101806.77,1101806.77,1101806.77,18456400.0,18456400.0,18456400.0,18456400.0,10576979.5,10576979.5,10576979.5,10576979.5,10576979.5,10576979.5,10576979.5,32059700.0,32059700.0,32059700.0,32059700.0,32059700.0,12493594.66,12493594.66,12493594.66,12493594.66,12493594.66,12493594.66,12493594.66,29197107.26,29197107.26,29197107.26,29197107.26,29197107.26,12744396.52,12744396.52,12744396.52,12744396.52,12744396.52,12744396.52,12744396.52,41702446.26,41702446.26,41702446.26,41702446.26,41702446.26,41702446.26,36956486.33,36956486.33,36956486.33,36956486.33,36956486.33,36956486.33,93545155.43,93545155.43,93545155.43,93545155.43,93545155.43,92743224.03,92743224.03,92743224.03,92743224.03,92743224.03,92743224.03,92743224.03,248185878.0,248185878.0,248185878.0,248185878.0,248185878.0,97260174.19,97260174.19,97260174.19,97260174.19,97260174.19,97260174.19,97260174.19,193892251.5,193892251.5,193892251.5,193892251.5,193892251.5,69964439.88,69964439.88,69964439.88,69964439.88,69964439.88,69964439.88,69964439.88,211824361.3,,,,,,,,,,,,,,,,,
002024.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114558000.0,114558000.0,114558000.0,114558000.0,38984000.0,38984000.0,38984000.0,38984000.0,38984000.0,38984000.0,38984000.0,165730000.0,165730000.0,165730000.0,165730000.0,165730000.0,58663000.0,58663000.0,58663000.0,58663000.0,58663000.0,58663000.0,58663000.0,73179000.0,73179000.0,73179000.0,73179000.0,73179000.0,18880000.0,18880000.0,18880000.0,18880000.0,18880000.0,18880000.0,18880000.0,1007014000.0,1007014000.0,1007014000.0,1007014000.0,1007014000.0,1007014000.0,615517000.0,615517000.0,615517000.0,615517000.0,615517000.0,615517000.0,1257983000.0,1257983000.0,1257983000.0,1257983000.0,1257983000.0,894561000.0,894561000.0,894561000.0,894561000.0,894561000.0,894561000.0,894561000.0,1819177000.0,1819177000.0,1819177000.0,1819177000.0,1819177000.0,898749000.0,898749000.0,898749000.0,898749000.0,898749000.0,898749000.0,898749000.0,2898734000.0,2898734000.0,2898734000.0,2898734000.0,2898734000.0,1457640000.0,1457640000.0,1457640000.0,1457640000.0,1457640000.0,1457640000.0,1457640000.0,4148183000.0,,,,,,,,,,,,,,,,,
