,0,1,2,3,4,5,6,7,8
20190329,1.2697215894581502,1.2773692944468815,1.1236893787593207,1.2907135139467525,0.9840059841938598,0.8637677534108795,0.9961521237289961,0.9384420314045783,0.8505288341236888
20190430,1.1810039967345545,1.199313312771757,1.0611513454254125,1.223465271879895,0.9349453268814815,0.8241093424358674,0.9415509376466983,0.8802599133388239,0.8069172151325902
20190531,1.2150702714167214,1.220751750610947,1.1215210897323296,1.2574965542680567,0.9537997890618994,0.8524919557590798,0.9684724472058189,0.8768918355321248,0.8129928179193475
20190628,1.2112077084429191,1.2217842748105066,1.1270347431327252,1.2392971978088723,0.9334657346980421,0.8618029900674726,0.9735562072252762,0.8701259936042857,0.8350551742779212
20190731,1.172642052078493,1.19565513511175,1.2092768887558845,1.1769156782568777,0.9132411824392767,0.9001454596866486,0.9281302114370079,0.8451227831448397,0.844354069611653
20190830,1.181777103333888,1.2022114332272629,1.2099851699932058,1.1983143425074028,0.9218620715891018,0.90903573541427,0.9393295819590297,0.8560411611315185,0.8391557918986665
20190930,1.1716019755056672,1.205331156174558,1.2341136943457487,1.217879704065607,0.9277042667233457,0.9266123213191164,0.9594243483522338,0.8353889294809577,0.8608907547643677
20191031,1.172512850447211,1.2187184801067608,1.2108327946094788,1.195624255015603,0.9136497449825128,0.9062697547582115,0.9375667247824706,0.8262359298325603,0.8592495869468628
20191129,1.252348286999098,1.3369315150424852,1.284383166200676,1.2434150052876503,0.9944919253468046,0.9691437144067547,0.9755660343245729,0.9080809129433733,0.94015289432382
20191231,1.2225553780362357,1.3089074023822602,1.2973315743076235,1.1925085230443453,1.0002197976399938,1.040407800616649,0.9391010708703,0.8975322132309405,0.9856778465743934
20200123,1.1988256509948576,1.3213156416331613,1.3228209611371253,1.1352972574475917,1.0011602075181305,1.0863525468834518,0.8877844775947462,0.882877129847585,1.0029446358212302
20200228,1.151821411391725,1.2504042472275296,1.2510314569333885,1.0986002733091966,0.9487114114336435,1.0034888892505125,0.8588710433427732,0.83904383214426,0.9103243092955519
20200331,1.1715252496075552,1.3110880141671828,1.364863849446281,1.1044387725483709,1.004564367267411,1.100162689195036,0.8697732580920071,0.8606419582110032,0.981468489460103
20200430,1.1853079346668611,1.344092749640267,1.4097123724609233,1.111329590752475,1.0207834269347775,1.1356867950926848,0.8647894359207919,0.8800161320503537,1.0120518033468844
